sequence_names, nt_proportion0, nt_proportion1, nt_proportion2, nt_proportion3, dinucleotide_proportion0, dinucleotide_proportion1, dinucleotide_proportion2, dinucleotide_proportion3, dinucleotide_proportion4, dinucleotide_proportion5, dinucleotide_proportion6, dinucleotide_proportion7, dinucleotide_proportion8, dinucleotide_proportion9, dinucleotide_proportion10, dinucleotide_proportion11, dinucleotide_proportion12, dinucleotide_proportion13, dinucleotide_proportion14, dinucleotide_proportion15, gc_content, gc_ratio, sequence_length, bp_number, dP, bp_proportion0, bp_proportion1, bp_proportion2, bp_proportion_stem0, bp_proportion_stem1, bp_proportion_stem2, triplets0, triplets1, triplets2, triplets3, triplets4, triplets5, triplets6, triplets7, triplets8, triplets9, triplets10, triplets11, triplets12, triplets13, triplets14, triplets15, triplets16, triplets17, triplets18, triplets19, triplets20, triplets21, triplets22, triplets23, triplets24, triplets25, triplets26, triplets27, triplets28, triplets29, triplets30, triplets31, mfe, efe, ensemble_frequency, diversity, mfe_efe_difference, dQ, dG, mfei1, mfei2, mfei4
aae-mir-11925 MI0037974, 0.244444, 0.288889, 0.200000, 0.266667, 0.067416, 0.044944, 0.078652, 0.056180, 0.089888, 0.134831, 0.044944, 0.011236, 0.022472, 0.044944, 0.022472, 0.112360, 0.067416, 0.056180, 0.056180, 0.089888, 0.488889, 0.692308, 90.000000, 24.000000, 0.266667, 0.375000, 0.458333, 0.166667, 0.093750, 0.114583, 0.041667, 0.066667, 0.066667, 0.080000, 0.080000, 0.026667, 0.040000, 0.066667, 0.026667, 0.000000, 0.000000, 0.000000, 0.026667, 0.013333, 0.066667, 0.013333, 0.026667, 0.013333, 0.040000, 0.053333, 0.053333, 0.000000, 0.000000, 0.000000, 0.000000, 0.053333, 0.026667, 0.000000, 0.040000, 0.040000, 0.053333, 0.013333, 0.013333, -14.600000, -15.900000, 0.121433, 11.990000, 0.014444, 0.438546, -0.162222, -0.331818, -0.040556, -0.608333
tch-mir-218-2 MI0031289, 0.250000, 0.187500, 0.265625, 0.296875, 0.079365, 0.047619, 0.047619, 0.079365, 0.079365, 0.047619, 0.031746, 0.031746, 0.047619, 0.047619, 0.047619, 0.111111, 0.047619, 0.047619, 0.142857, 0.063492, 0.453125, 1.416667, 64.000000, 21.000000, 0.328125, 0.523810, 0.380952, 0.095238, 0.174603, 0.126984, 0.031746, 0.156863, 0.117647, 0.137255, 0.176471, 0.019608, 0.019608, 0.000000, 0.058824, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.019608, 0.000000, 0.039216, 0.000000, 0.039216, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.019608, 0.039216, 0.019608, 0.000000, 0.000000, 0.019608, -26.500000, -26.800000, 0.610276, 1.110000, 0.004688, 0.051103, -0.414062, -0.913793, -0.138021, -1.261905
tch-mir-148b MI0031193, 0.245902, 0.213115, 0.229508, 0.311475, 0.066667, 0.066667, 0.083333, 0.033333, 0.100000, 0.000000, 0.000000, 0.116667, 0.050000, 0.050000, 0.033333, 0.100000, 0.033333, 0.100000, 0.100000, 0.066667, 0.442623, 1.076923, 61.000000, 20.000000, 0.327869, 0.550000, 0.350000, 0.100000, 0.183333, 0.116667, 0.033333, 0.159091, 0.136364, 0.136364, 0.159091, 0.000000, 0.000000, 0.022727, 0.113636, 0.022727, 0.045455, 0.000000, 0.022727, 0.000000, 0.022727, 0.022727, 0.000000, 0.068182, 0.022727, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.022727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -18.300000, -19.440000, 0.156295, 4.280000, 0.018689, 0.207954, -0.300000, -0.677778, -0.100000, -0.915000
hvt-mir-H8 MI0012479, 0.197368, 0.223684, 0.315789, 0.263158, 0.026667, 0.026667, 0.053333, 0.093333, 0.053333, 0.040000, 0.080000, 0.040000, 0.040000, 0.080000, 0.106667, 0.093333, 0.080000, 0.080000, 0.066667, 0.040000, 0.539474, 1.411765, 76.000000, 29.000000, 0.381579, 0.275862, 0.482759, 0.241379, 0.091954, 0.160920, 0.080460, 0.088235, 0.088235, 0.191176, 0.132353, 0.014706, 0.058824, 0.044118, 0.044118, 0.058824, 0.014706, 0.014706, 0.014706, 0.014706, 0.000000, 0.014706, 0.014706, 0.014706, 0.044118, 0.044118, 0.044118, 0.000000, 0.000000, 0.000000, 0.000000, 0.014706, 0.014706, 0.014706, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -27.900000, -29.470000, 0.078293, 11.300000, 0.020658, 0.355548, -0.367105, -0.680488, -0.122368, -0.962069
aae-mir-11910 MI0037953, 0.100000, 0.287500, 0.287500, 0.325000, 0.000000, 0.012658, 0.025316, 0.063291, 0.050633, 0.050633, 0.088608, 0.101266, 0.050633, 0.101266, 0.037975, 0.101266, 0.000000, 0.126582, 0.139241, 0.050633, 0.575000, 1.000000, 80.000000, 25.000000, 0.312500, 0.240000, 0.480000, 0.280000, 0.080000, 0.160000, 0.093333, 0.055556, 0.041667, 0.125000, 0.125000, 0.027778, 0.097222, 0.013889, 0.013889, 0.000000, 0.041667, 0.027778, 0.055556, 0.013889, 0.013889, 0.000000, 0.013889, 0.000000, 0.013889, 0.097222, 0.041667, 0.000000, 0.000000, 0.013889, 0.000000, 0.000000, 0.027778, 0.000000, 0.013889, 0.013889, 0.041667, 0.027778, 0.041667, -23.100000, -25.430000, 0.022785, 19.510000, 0.029125, 0.699688, -0.288750, -0.502174, -0.096250, -0.924000
tch-mir-328 MI0031245, 0.129032, 0.306452, 0.387097, 0.177419, 0.016393, 0.000000, 0.098361, 0.016393, 0.032787, 0.147541, 0.016393, 0.114754, 0.049180, 0.098361, 0.213115, 0.032787, 0.032787, 0.065574, 0.049180, 0.016393, 0.693548, 1.263158, 62.000000, 23.000000, 0.370968, 0.130435, 0.695652, 0.173913, 0.043478, 0.231884, 0.057971, 0.054545, 0.200000, 0.290909, 0.072727, 0.000000, 0.036364, 0.018182, 0.036364, 0.018182, 0.018182, 0.000000, 0.018182, 0.000000, 0.018182, 0.018182, 0.000000, 0.000000, 0.036364, 0.018182, 0.018182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018182, 0.000000, 0.000000, 0.036364, 0.000000, 0.036364, 0.036364, -36.000000, -37.820000, 0.051797, 9.570000, 0.029355, 0.408224, -0.580645, -0.837209, -0.193548, -1.565217
hsa-mir-2110 MI0010629, 0.106667, 0.280000, 0.333333, 0.280000, 0.027027, 0.040541, 0.040541, 0.000000, 0.040541, 0.067568, 0.081081, 0.094595, 0.040541, 0.067568, 0.135135, 0.081081, 0.000000, 0.094595, 0.081081, 0.108108, 0.613333, 1.190476, 75.000000, 29.000000, 0.386667, 0.275862, 0.482759, 0.241379, 0.068966, 0.120690, 0.060345, 0.060606, 0.151515, 0.196970, 0.136364, 0.045455, 0.030303, 0.015152, 0.045455, 0.000000, 0.015152, 0.030303, 0.045455, 0.000000, 0.030303, 0.000000, 0.015152, 0.015152, 0.015152, 0.075758, 0.030303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030303, 0.000000, 0.015152, 0.000000, 0.000000, 0.000000, 0.000000, -34.600000, -35.910000, 0.119347, 11.400000, 0.017467, 0.396851, -0.461333, -0.752174, -0.115333, -1.193103
tch-mir-450a-2 MI0031165, 0.263158, 0.140351, 0.192982, 0.403509, 0.107143, 0.035714, 0.000000, 0.125000, 0.071429, 0.017857, 0.035714, 0.017857, 0.035714, 0.035714, 0.035714, 0.089286, 0.053571, 0.053571, 0.125000, 0.160714, 0.333333, 1.375000, 57.000000, 20.000000, 0.350877, 0.500000, 0.250000, 0.250000, 0.250000, 0.125000, 0.125000, 0.152174, 0.108696, 0.195652, 0.239130, 0.043478, 0.000000, 0.000000, 0.021739, 0.000000, 0.000000, 0.000000, 0.043478, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.000000, 0.021739, 0.043478, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.021739, 0.000000, 0.021739, 0.021739, 0.043478, -22.300000, -22.630000, 0.583674, 1.200000, 0.005789, 0.045986, -0.391228, -1.173684, -0.195614, -1.115000
tch-mir-135a MI0031261, 0.183333, 0.200000, 0.233333, 0.383333, 0.000000, 0.033898, 0.033898, 0.118644, 0.033898, 0.033898, 0.016949, 0.101695, 0.050847, 0.067797, 0.084746, 0.033898, 0.101695, 0.067797, 0.101695, 0.118644, 0.433333, 1.166667, 60.000000, 21.000000, 0.350000, 0.428571, 0.285714, 0.285714, 0.214286, 0.142857, 0.142857, 0.162791, 0.139535, 0.232558, 0.255814, 0.000000, 0.000000, 0.023256, 0.046512, 0.000000, 0.000000, 0.000000, 0.023256, 0.000000, 0.000000, 0.023256, 0.023256, 0.023256, 0.000000, 0.023256, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023256, 0.000000, 0.000000, 0.000000, 0.000000, -23.800000, -24.280000, 0.456656, 1.720000, 0.008000, 0.078759, -0.396667, -0.915385, -0.198333, -1.133333
aae-mir-11915 MI0037961, 0.295082, 0.262295, 0.245902, 0.196721, 0.033333, 0.066667, 0.083333, 0.100000, 0.083333, 0.033333, 0.100000, 0.050000, 0.150000, 0.033333, 0.050000, 0.016667, 0.033333, 0.116667, 0.016667, 0.033333, 0.508197, 0.937500, 61.000000, 21.000000, 0.344262, 0.428571, 0.523810, 0.047619, 0.142857, 0.174603, 0.015873, 0.115385, 0.153846, 0.134615, 0.134615, 0.019231, 0.038462, 0.019231, 0.038462, 0.019231, 0.000000, 0.000000, 0.000000, 0.076923, 0.019231, 0.000000, 0.000000, 0.038462, 0.000000, 0.057692, 0.019231, 0.000000, 0.000000, 0.000000, 0.000000, 0.019231, 0.057692, 0.000000, 0.019231, 0.000000, 0.000000, 0.000000, 0.019231, -25.000000, -25.350000, 0.566209, 1.890000, 0.005738, 0.069121, -0.409836, -0.806452, -0.136612, -1.190476
gga-mir-33-1 MI0001170, 0.202899, 0.188406, 0.289855, 0.318841, 0.029412, 0.029412, 0.088235, 0.058824, 0.117647, 0.014706, 0.000000, 0.058824, 0.000000, 0.117647, 0.014706, 0.147059, 0.058824, 0.014706, 0.191176, 0.058824, 0.478261, 1.538462, 69.000000, 28.000000, 0.405797, 0.464286, 0.357143, 0.178571, 0.116071, 0.089286, 0.044643, 0.145161, 0.129032, 0.177419, 0.193548, 0.048387, 0.000000, 0.016129, 0.032258, 0.000000, 0.000000, 0.048387, 0.000000, 0.016129, 0.000000, 0.000000, 0.032258, 0.000000, 0.016129, 0.032258, 0.048387, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.016129, 0.000000, 0.032258, 0.000000, 0.016129, 0.000000, 0.000000, -35.400000, -36.390000, 0.202163, 2.830000, 0.014348, 0.090427, -0.513043, -1.072727, -0.128261, -1.264286
tch-mir-1306 MI0031153, 0.196721, 0.262295, 0.311475, 0.229508, 0.050000, 0.050000, 0.050000, 0.050000, 0.066667, 0.100000, 0.033333, 0.066667, 0.066667, 0.050000, 0.083333, 0.100000, 0.016667, 0.050000, 0.150000, 0.016667, 0.573770, 1.187500, 61.000000, 18.000000, 0.295082, 0.333333, 0.611111, 0.055556, 0.166667, 0.305556, 0.027778, 0.058824, 0.098039, 0.098039, 0.058824, 0.019608, 0.078431, 0.039216, 0.039216, 0.019608, 0.000000, 0.019608, 0.039216, 0.039216, 0.019608, 0.019608, 0.019608, 0.039216, 0.039216, 0.078431, 0.019608, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.019608, 0.039216, 0.000000, 0.039216, 0.000000, 0.039216, -23.500000, -24.540000, 0.183757, 3.810000, 0.017049, 0.183693, -0.385246, -0.671429, -0.192623, -1.305556
tch-mir-181c MI0031185, 0.283333, 0.266667, 0.250000, 0.200000, 0.067797, 0.118644, 0.084746, 0.016949, 0.101695, 0.067797, 0.050847, 0.033898, 0.101695, 0.033898, 0.033898, 0.084746, 0.000000, 0.050847, 0.084746, 0.067797, 0.516667, 0.937500, 60.000000, 22.000000, 0.366667, 0.409091, 0.500000, 0.090909, 0.136364, 0.166667, 0.030303, 0.169811, 0.094340, 0.132075, 0.207547, 0.000000, 0.056604, 0.037736, 0.000000, 0.018868, 0.018868, 0.000000, 0.000000, 0.018868, 0.018868, 0.018868, 0.000000, 0.000000, 0.037736, 0.056604, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018868, 0.018868, 0.000000, 0.018868, 0.056604, 0.000000, 0.000000, 0.000000, -27.100000, -27.300000, 0.717488, 3.190000, 0.003333, 0.129488, -0.451667, -0.874194, -0.150556, -1.231818
gga-mir-181a-2 MI0001243, 0.274725, 0.208791, 0.241758, 0.274725, 0.088889, 0.077778, 0.066667, 0.044444, 0.055556, 0.044444, 0.044444, 0.066667, 0.100000, 0.033333, 0.033333, 0.077778, 0.033333, 0.055556, 0.088889, 0.088889, 0.450549, 1.157895, 91.000000, 31.000000, 0.340659, 0.419355, 0.451613, 0.129032, 0.104839, 0.112903, 0.032258, 0.089888, 0.134831, 0.112360, 0.112360, 0.033708, 0.000000, 0.044944, 0.022472, 0.033708, 0.022472, 0.000000, 0.022472, 0.011236, 0.011236, 0.011236, 0.011236, 0.022472, 0.011236, 0.033708, 0.044944, 0.000000, 0.011236, 0.011236, 0.000000, 0.022472, 0.000000, 0.000000, 0.022472, 0.067416, 0.022472, 0.022472, 0.033708, -29.900000, -30.500000, 0.375612, 2.880000, 0.006593, 0.084057, -0.328571, -0.729268, -0.082143, -0.964516
tch-mir-10b-1 MI0031130, 0.274194, 0.193548, 0.241935, 0.290323, 0.049180, 0.049180, 0.065574, 0.098361, 0.049180, 0.065574, 0.049180, 0.032787, 0.081967, 0.016393, 0.065574, 0.081967, 0.098361, 0.065574, 0.065574, 0.065574, 0.435484, 1.250000, 62.000000, 22.000000, 0.354839, 0.545455, 0.318182, 0.136364, 0.272727, 0.159091, 0.068182, 0.148148, 0.092593, 0.092593, 0.166667, 0.055556, 0.000000, 0.055556, 0.018519, 0.018519, 0.018519, 0.074074, 0.018519, 0.018519, 0.000000, 0.000000, 0.000000, 0.000000, 0.037037, 0.018519, 0.074074, 0.000000, 0.000000, 0.018519, 0.000000, 0.000000, 0.018519, 0.000000, 0.000000, 0.037037, 0.000000, 0.000000, 0.018519, -23.500000, -24.690000, 0.145235, 8.800000, 0.019194, 0.378268, -0.379032, -0.870370, -0.189516, -1.068182
mcmv-mir-M23-2 MI0006253, 0.123288, 0.273973, 0.369863, 0.232877, 0.027778, 0.041667, 0.027778, 0.027778, 0.027778, 0.097222, 0.097222, 0.055556, 0.027778, 0.069444, 0.152778, 0.111111, 0.041667, 0.055556, 0.097222, 0.041667, 0.643836, 1.350000, 73.000000, 29.000000, 0.397260, 0.206897, 0.655172, 0.137931, 0.051724, 0.163793, 0.034483, 0.076923, 0.138462, 0.246154, 0.123077, 0.015385, 0.030769, 0.061538, 0.000000, 0.030769, 0.015385, 0.030769, 0.046154, 0.000000, 0.000000, 0.015385, 0.000000, 0.000000, 0.076923, 0.000000, 0.030769, 0.000000, 0.015385, 0.015385, 0.000000, 0.000000, 0.000000, 0.015385, 0.000000, 0.000000, 0.000000, 0.000000, 0.015385, -38.200000, -40.000000, 0.053966, 10.350000, 0.024658, 0.346442, -0.523288, -0.812766, -0.130822, -1.317241
tch-mir-376a-1 MI0031196, 0.275862, 0.172414, 0.206897, 0.344828, 0.070175, 0.035088, 0.052632, 0.122807, 0.035088, 0.035088, 0.035088, 0.070175, 0.087719, 0.017544, 0.035088, 0.070175, 0.087719, 0.087719, 0.070175, 0.087719, 0.379310, 1.200000, 58.000000, 22.000000, 0.379310, 0.590909, 0.318182, 0.090909, 0.196970, 0.106061, 0.030303, 0.180000, 0.080000, 0.100000, 0.200000, 0.040000, 0.040000, 0.000000, 0.060000, 0.040000, 0.040000, 0.000000, 0.020000, 0.000000, 0.020000, 0.020000, 0.000000, 0.040000, 0.020000, 0.040000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.020000, 0.000000, -19.600000, -20.710000, 0.165837, 5.410000, 0.019138, 0.210889, -0.337931, -0.890909, -0.112644, -0.890909
tch-mir-381 MI0031231, 0.238095, 0.190476, 0.253968, 0.317460, 0.048387, 0.032258, 0.080645, 0.080645, 0.064516, 0.032258, 0.032258, 0.064516, 0.048387, 0.064516, 0.064516, 0.080645, 0.064516, 0.064516, 0.080645, 0.096774, 0.444444, 1.333333, 63.000000, 24.000000, 0.380952, 0.500000, 0.416667, 0.083333, 0.250000, 0.208333, 0.041667, 0.181818, 0.090909, 0.090909, 0.181818, 0.018182, 0.054545, 0.036364, 0.036364, 0.000000, 0.018182, 0.054545, 0.036364, 0.018182, 0.000000, 0.018182, 0.000000, 0.000000, 0.036364, 0.072727, 0.018182, 0.000000, 0.000000, 0.000000, 0.000000, 0.018182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.018182, -28.400000, -29.950000, 0.080823, 5.270000, 0.024603, 0.201954, -0.450794, -1.014286, -0.225397, -1.183333
tch-mir-9771p MI0031292, 0.322034, 0.118644, 0.169492, 0.389831, 0.137931, 0.034483, 0.034483, 0.103448, 0.086207, 0.017241, 0.000000, 0.017241, 0.051724, 0.017241, 0.017241, 0.086207, 0.051724, 0.051724, 0.120690, 0.172414, 0.288136, 1.428571, 59.000000, 23.000000, 0.389831, 0.652174, 0.260870, 0.086957, 0.217391, 0.086957, 0.028986, 0.294118, 0.098039, 0.098039, 0.254902, 0.000000, 0.000000, 0.019608, 0.039216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.039216, 0.000000, 0.000000, 0.019608, 0.039216, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.000000, 0.019608, 0.019608, 0.000000, 0.019608, 0.000000, -20.000000, -21.070000, 0.176421, 2.930000, 0.018136, 0.110001, -0.338983, -1.176471, -0.112994, -0.869565
tch-mir-376b MI0031278, 0.237288, 0.169492, 0.203390, 0.389831, 0.068966, 0.017241, 0.034483, 0.120690, 0.034483, 0.051724, 0.017241, 0.068966, 0.051724, 0.017241, 0.051724, 0.086207, 0.086207, 0.086207, 0.086207, 0.120690, 0.372881, 1.200000, 59.000000, 22.000000, 0.372881, 0.545455, 0.318182, 0.136364, 0.181818, 0.106061, 0.045455, 0.156863, 0.098039, 0.117647, 0.176471, 0.058824, 0.000000, 0.019608, 0.058824, 0.039216, 0.000000, 0.000000, 0.058824, 0.000000, 0.019608, 0.019608, 0.000000, 0.019608, 0.039216, 0.019608, 0.039216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.000000, 0.000000, 0.019608, 0.019608, -19.600000, -20.730000, 0.160528, 5.720000, 0.019153, 0.221730, -0.332203, -0.890909, -0.110734, -0.890909
tch-mir-181a-1 MI0031122, 0.311475, 0.196721, 0.196721, 0.295082, 0.116667, 0.083333, 0.016667, 0.100000, 0.066667, 0.033333, 0.066667, 0.016667, 0.066667, 0.016667, 0.033333, 0.083333, 0.050000, 0.066667, 0.083333, 0.100000, 0.393443, 1.000000, 61.000000, 22.000000, 0.360656, 0.500000, 0.454545, 0.045455, 0.166667, 0.151515, 0.015152, 0.120000, 0.180000, 0.120000, 0.140000, 0.040000, 0.020000, 0.040000, 0.040000, 0.040000, 0.000000, 0.020000, 0.040000, 0.020000, 0.020000, 0.000000, 0.000000, 0.040000, 0.000000, 0.060000, 0.040000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020000, 0.000000, 0.000000, 0.000000, 0.000000, -21.800000, -22.670000, 0.243045, 4.920000, 0.014262, 0.180154, -0.357377, -0.908333, -0.119126, -0.990909
gga-mir-3535 MI0015388, 0.304878, 0.195122, 0.207317, 0.292683, 0.086420, 0.037037, 0.061728, 0.111111, 0.049383, 0.037037, 0.000000, 0.111111, 0.111111, 0.049383, 0.012346, 0.037037, 0.061728, 0.074074, 0.135802, 0.024691, 0.402439, 1.062500, 82.000000, 27.000000, 0.329268, 0.518519, 0.370370, 0.111111, 0.259259, 0.185185, 0.055556, 0.109589, 0.095890, 0.123288, 0.136986, 0.000000, 0.027397, 0.013699, 0.054795, 0.013699, 0.000000, 0.013699, 0.000000, 0.041096, 0.013699, 0.013699, 0.027397, 0.054795, 0.000000, 0.027397, 0.013699, 0.000000, 0.013699, 0.013699, 0.000000, 0.013699, 0.013699, 0.027397, 0.041096, 0.054795, 0.013699, 0.000000, 0.027397, -25.600000, -27.670000, 0.035057, 5.560000, 0.025244, 0.171783, -0.312195, -0.775758, -0.156098, -0.948148
gga-mir-219b MI0015382, 0.280899, 0.235955, 0.235955, 0.247191, 0.056818, 0.068182, 0.090909, 0.068182, 0.113636, 0.022727, 0.045455, 0.056818, 0.079545, 0.068182, 0.045455, 0.045455, 0.022727, 0.079545, 0.056818, 0.079545, 0.471910, 1.000000, 89.000000, 33.000000, 0.370787, 0.515152, 0.424242, 0.060606, 0.171717, 0.141414, 0.020202, 0.184211, 0.105263, 0.131579, 0.210526, 0.000000, 0.039474, 0.039474, 0.013158, 0.026316, 0.013158, 0.000000, 0.000000, 0.026316, 0.013158, 0.013158, 0.000000, 0.026316, 0.039474, 0.026316, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.026316, 0.000000, 0.013158, 0.013158, 0.000000, 0.013158, 0.013158, 0.013158, -42.600000, -44.520000, 0.044655, 5.830000, 0.021573, 0.171581, -0.478652, -1.014286, -0.159551, -1.290909
tch-mir-19b-2 MI0031227, 0.272727, 0.151515, 0.227273, 0.348485, 0.076923, 0.015385, 0.046154, 0.123077, 0.092308, 0.015385, 0.015385, 0.030769, 0.015385, 0.092308, 0.030769, 0.092308, 0.076923, 0.030769, 0.138462, 0.107692, 0.378788, 1.500000, 66.000000, 27.000000, 0.409091, 0.555556, 0.370370, 0.074074, 0.138889, 0.092593, 0.018519, 0.206897, 0.120690, 0.172414, 0.224138, 0.034483, 0.017241, 0.000000, 0.034483, 0.017241, 0.000000, 0.017241, 0.017241, 0.000000, 0.000000, 0.017241, 0.017241, 0.000000, 0.034483, 0.017241, 0.017241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017241, 0.000000, 0.000000, 0.000000, 0.017241, -26.900000, -28.240000, 0.112983, 8.910000, 0.020303, 0.289559, -0.407576, -1.076000, -0.101894, -0.996296
hsa-mir-196b MI0001150, 0.166667, 0.250000, 0.226190, 0.357143, 0.000000, 0.084337, 0.048193, 0.036145, 0.072289, 0.048193, 0.036145, 0.096386, 0.048193, 0.024096, 0.060241, 0.084337, 0.036145, 0.096386, 0.084337, 0.144578, 0.476190, 0.904762, 84.000000, 31.000000, 0.369048, 0.419355, 0.354839, 0.225806, 0.104839, 0.088710, 0.056452, 0.085714, 0.142857, 0.214286, 0.185714, 0.028571, 0.014286, 0.014286, 0.057143, 0.000000, 0.042857, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.057143, 0.042857, 0.000000, 0.028571, 0.028571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.028571, 0.000000, 0.014286, 0.000000, 0.000000, 0.000000, 0.000000, -34.000000, -34.600000, 0.378219, 2.030000, 0.007143, 0.056986, -0.404762, -0.850000, -0.101190, -1.096774
gga-mir-17 MI0001184, 0.305882, 0.152941, 0.258824, 0.282353, 0.059524, 0.059524, 0.119048, 0.071429, 0.083333, 0.011905, 0.000000, 0.047619, 0.059524, 0.059524, 0.023810, 0.119048, 0.107143, 0.023810, 0.107143, 0.047619, 0.411765, 1.692308, 85.000000, 29.000000, 0.341176, 0.482759, 0.379310, 0.137931, 0.120690, 0.094828, 0.034483, 0.126761, 0.098592, 0.112676, 0.140845, 0.028169, 0.014085, 0.042254, 0.056338, 0.042254, 0.000000, 0.042254, 0.000000, 0.000000, 0.028169, 0.028169, 0.000000, 0.028169, 0.028169, 0.042254, 0.042254, 0.000000, 0.000000, 0.000000, 0.000000, 0.056338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042254, -32.700000, -34.600000, 0.046127, 6.090000, 0.022353, 0.181949, -0.384706, -0.934286, -0.096176, -1.127586
gga-mir-30c-1 MI0001257, 0.224719, 0.247191, 0.269663, 0.258427, 0.034091, 0.079545, 0.056818, 0.045455, 0.068182, 0.045455, 0.034091, 0.102273, 0.068182, 0.068182, 0.068182, 0.068182, 0.045455, 0.056818, 0.113636, 0.045455, 0.516854, 1.090909, 89.000000, 34.000000, 0.382022, 0.382353, 0.470588, 0.147059, 0.076471, 0.094118, 0.029412, 0.134146, 0.146341, 0.182927, 0.170732, 0.012195, 0.012195, 0.036585, 0.024390, 0.000000, 0.000000, 0.000000, 0.012195, 0.012195, 0.036585, 0.012195, 0.000000, 0.012195, 0.036585, 0.024390, 0.012195, 0.000000, 0.000000, 0.000000, 0.000000, 0.024390, 0.012195, 0.000000, 0.024390, 0.012195, 0.012195, 0.012195, 0.024390, -37.000000, -38.590000, 0.076235, 4.560000, 0.017865, 0.137262, -0.415730, -0.804348, -0.083146, -1.088235
tch-mir-9771h MI0031207, 0.216667, 0.200000, 0.200000, 0.383333, 0.033898, 0.033898, 0.050847, 0.084746, 0.050847, 0.016949, 0.033898, 0.101695, 0.084746, 0.033898, 0.016949, 0.067797, 0.033898, 0.118644, 0.101695, 0.135593, 0.400000, 1.000000, 60.000000, 22.000000, 0.366667, 0.500000, 0.363636, 0.136364, 0.250000, 0.181818, 0.068182, 0.166667, 0.125000, 0.166667, 0.208333, 0.020833, 0.020833, 0.020833, 0.041667, 0.000000, 0.020833, 0.000000, 0.041667, 0.000000, 0.000000, 0.020833, 0.020833, 0.020833, 0.020833, 0.020833, 0.020833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020833, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.020833, -27.400000, -27.740000, 0.574956, 4.080000, 0.005667, 0.175711, -0.456667, -1.141667, -0.228333, -1.245455
tch-mir-200b MI0031282, 0.206897, 0.189655, 0.275862, 0.327586, 0.035088, 0.035088, 0.017544, 0.105263, 0.052632, 0.017544, 0.000000, 0.122807, 0.052632, 0.052632, 0.105263, 0.070175, 0.070175, 0.070175, 0.157895, 0.035088, 0.465517, 1.454545, 58.000000, 23.000000, 0.396552, 0.434783, 0.391304, 0.173913, 0.144928, 0.130435, 0.057971, 0.148936, 0.148936, 0.170213, 0.255319, 0.042553, 0.000000, 0.042553, 0.021277, 0.021277, 0.021277, 0.000000, 0.042553, 0.000000, 0.000000, 0.000000, 0.000000, 0.021277, 0.021277, 0.042553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -24.400000, -25.600000, 0.143583, 3.420000, 0.020690, 0.166072, -0.420690, -0.903704, -0.140230, -1.060870
